t,head_drop,elbow_tuck,arm_open,torso_lean,kick_lateral,rot_proxy
2.1666666666666665,-0.32222202089180246,0.856821319904651,1.0846437178911654,0.22904124123469416,1.673342981881028,0.06330443359911442
2.2,-0.2637320487999854,0.7107110980263287,0.8033384978074186,0.170832785998136,2.368593284041286,0.0013307034969329834
2.2333333333333334,-0.22092738371820977,0.5814179546265875,0.5620162428320344,0.1503656892387542,2.702286072998503,0.015149138867855072
2.2666666666666666,-0.18270234846273356,0.5812950365288126,0.41978772892956573,0.13507644634710342,2.9028802807105536,0.03529117628931999
2.3,-0.137829448742582,0.487599375121293,0.33036682400233336,0.09226619610548072,2.913763560696423,0.05661123991012573
2.3333333333333335,-0.16839424497968064,0.48468238520205176,0.2873105600097597,0.024456140653493514,2.8993090953146217,0.07449866458773613
2.3666666666666667,-0.155727989441035,0.517969658673419,0.7359751449482088,0.02667811218823432,3.1598119278546073,0.02138630300760269
2.4,-0.15245697294673105,0.6293302867712978,0.7021059129568529,0.08510720229254874,2.987221561506253,0.013680845499038696
2.433333333333333,-0.1187090849436435,0.6536778162185378,0.7385818881758835,0.10163499123342784,2.710531399687441,0.02223239839076996
2.466666666666667,-0.09764906033469423,0.9069067734672706,0.5564632949901435,0.035793292675319784,2.0102196849578435,0.007060810923576355
2.5,-0.06855530841320584,0.9451159398903355,0.6161160380462101,0.05221778959733297,1.2523025606088305,0.05997660011053085
2.533333333333333,-0.12117267560668528,0.7485564173999424,0.448483894904608,0.08405665601024606,0.39558576381485644,0.1271370379254222
2.566666666666667,-2.1013777190144065,5.11268539738221,7.587478844205029,0.08585212419153805,12.685540001871065,1.474719268269837
2.6,-0.20915867092392998,0.9977036709057926,1.099011710918381,0.1593016372957961,2.628669342131023,1.547663390636444
2.6333333333333333,-0.11756156274483537,0.8681921237659054,0.9916406202196726,0.35376598075515453,2.9889580584108533,0.03837031126022339
2.6666666666666665,-0.11490514129674975,0.9608441116475287,1.3615337329894084,0.452403274673784,4.197054290818266,0.2207803726196289
2.7,-0.764524092283307,2.008944716868764,3.1059481071126562,0.5003926267206786,10.58083949525252,0.8106331825256348
2.7333333333333334,-0.5556918430403947,0.7640568175882181,1.6037418177460459,0.604606621326965,4.0936122760416565,0.9973165988922119
2.7666666666666666,-0.44127501485446535,0.651827622429273,0.7946761412257772,0.618662047959357,1.6786307046148843,0.4842803478240967
2.8,-0.3668654038322276,0.9258981431176455,0.3982561115853941,0.6980652200678044,0.9663164335453055,0.26764678955078125
2.8333333333333335,-0.3106038758513126,1.195996138047976,0.36304272048877256,0.6408137641076247,0.7910127380498152,0.14013361930847168
2.8666666666666667,-0.37347615355138564,1.2171380050688103,1.0435299226845003,0.6252088492166822,0.5844684416526351,0.37807995477785283
2.9,-0.7668684641627252,1.6917271938387841,2.6742356760549266,0.4297379435647159,1.103825057420545,0.6066582202911377
2.933333333333333,-0.5497851045975862,1.3448578233948079,2.3348356867090576,0.43793533140382124,1.7754213392776608,1.462177038192749
2.966666666666667,-0.2171187895183132,0.9336620712605916,1.1597214581391646,0.1624828058902139,1.0633618450352997,0.4033549427986145
3.0,-0.2144791646702426,0.8304592417339505,0.8997232489771826,0.0651948061595786,1.0763015720214602,0.24630498886108398
3.033333333333333,-0.224998007115021,0.7002738656830378,0.6950349111847901,0.00488281735065142,1.5570722344068977,0.15558694768697023
3.066666666666667,-0.21471821813144026,0.6276865240370032,0.7534962201869264,0.0279675371031787,1.7084008693331265,0.05755642335861921
3.1,-0.22471291468762422,0.5540085192606226,0.5496179524728941,0.06339697045261831,1.8356402955704358,0.01259932667016983
3.1333333333333333,-0.2362004487474633,0.4892345025220021,0.43846112097663376,0.10217929726700054,2.059752827896317,0.03753546625375748
3.1666666666666665,-0.2675725412240653,0.48964899457396865,0.4916041910838932,0.13919667273862085,2.1911077675564323,0.011941306293010712
3.2,-0.26015716095789554,0.5582211830581854,0.3597970493380319,0.13279961487119743,2.068552469789953,0.0499657541513443
3.2333333333333334,-0.25162672072276127,0.4914468838578844,0.5258699449037384,0.14783583336495476,1.8576204183426799,0.003886893391609192
3.2666666666666666,-0.3231319738160458,0.6453600071526122,0.5716511356304128,0.10188611869192932,1.7178456908192974,0.05493760108947754
3.3,-0.43963873262047093,0.9264391587268518,1.0761794085169705,0.032874451138121374,1.946676116934745,0.001370742917060852
3.3333333333333335,-0.8631386129823789,1.7616150363123004,2.1275882964839488,0.014277652049828799,2.675074278025591,0.03650379180908203
3.3666666666666667,-1.8819845812509723,4.0001395705176614,5.709714894084532,0.015598432398496861,5.101316130787172,0.14694233238697052
3.4,-4.043930714227222,8.360639447032394,14.928058609892766,0.06041413681837322,11.01661020467667,2.115716576576233
3.433333333333333,-1.5639070164449262,2.97275265124121,5.312332716443265,0.07286827195946007,3.371108824208248,0.3221626281738281
3.466666666666667,-1.2623553497126834,2.064824757437088,4.083493371146137,0.1231707296488218,2.5736974513924706,0.14994573593139648
3.5,-0.9437641840410064,1.4445295190770793,2.7079096216379592,0.17871572568694377,1.9171087542582517,0.16954731941223145
